COWcode,year,chrstprotpct,chrstcatpct,chrstorthpct,chrstgenpct,judgenpct,islmgenpct,budgenpct,hindgenpct,nonreligpct,sumreligpct
471,2001,0.22866,0.27292,0,0.50158,0,0.19286,0,0,0.0054800000000000005,0.99528
471,2002,0.23282,0.26874,0,0.50156,0,0.19372,0,0,0.00596,0.9958600000000001
471,2003,0.23698,0.26456,0,0.50154,0,0.19458,0,0,0.00644,0.99644
471,2004,0.24114,0.26038,0,0.50152,0,0.19544,0,0,0.006920000000000001,0.99702
471,2005,0.2453,0.2562,0,0.5015,0,0.1963,0,0,0.0074,0.9976
471,2006,0.24326,0.25698,0,0.5002399999999999,0,0.19984,0,0,0.00738,0.9977400000000001
471,2007,0.24122,0.25776,0,0.49898,0,0.20338,0,0,0.00736,0.99788
471,2008,0.23918,0.25854,0,0.49771999999999994,0,0.20692,0,0,0.00734,0.99802
471,2009,0.23714,0.25932,0,0.49645999999999996,0,0.21046,0,0,0.00732,0.9981599999999999
471,2010,0.2351,0.2601,0,0.4952,0,0.214,0,0,0.0073,0.9983
471,2011,0.2351,0.2601,0,0.4952,0,0.214,0,0,0.0073,0.9983
471,2012,0.2351,0.2601,0,0.4952,0,0.214,0,0,0.0073,0.9983
471,2013,0.2351,0.2601,0,0.4952,0,0.214,0,0,0.0073,0.9983
471,2014,0.2351,0.2601,0,0.4952,0,0.214,0,0,0.0073,0.9983
471,2015,0.2351,0.2601,0,0.4952,0,0.214,0,0,0.0073,0.9983
471,2016,0.2351,0.2601,0,0.4952,0,0.214,0,0,0.0073,0.9983
475,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,1960,0.0511,0.0549,0,0.3905,0,0.3593,0,0,0.0017,0.9917
475,1961,0.05266,0.05602,0,0.38830000000000003,0,0.36544,0,0,0.00172,0.9902
475,1962,0.05422,0.057139999999999996,0,0.3861,0,0.37158,0,0,0.00174,0.9887
475,1963,0.05578,0.05826,0,0.3839,0,0.37772,0,0,0.0017599999999999998,0.9872
475,1964,0.05734,0.059379999999999995,0,0.3817,0,0.38386000000000003,0,0,0.00178,0.9857
475,1965,0.0589,0.0605,0,0.3795,0,0.39,0,0,0.0018,0.9842
475,1966,0.06092,0.06196,0,0.38274,0,0.39414,0,0,0.0018599999999999999,0.98732
475,1967,0.06294,0.06342,0,0.38598,0,0.39828,0,0,0.0019199999999999998,0.99044
475,1968,0.06496,0.06488,0,0.38922,0,0.40242,0,0,0.00198,0.99356
475,1969,0.06698000000000001,0.06634,0,0.39246,0,0.40656000000000003,0,0,0.0020399999999999997,0.99668
475,1970,0.069,0.0678,0,0.3957,0,0.4107,0,0,0.0021,0.9998
475,1971,0.07126,0.06931999999999999,0,0.40456,0,0.41664,0,0,0.00216,0.99976
475,1972,0.07352,0.07084,0,0.41342,0,0.42258,0,0,0.0022199999999999998,0.99972
475,1973,0.07578,0.07236,0,0.42228,0,0.42852,0,0,0.00228,0.99968
475,1974,0.07804,0.07388,0,0.43114,0,0.43446,0,0,0.0023399999999999996,0.9996400000000001
475,1975,0.0803,0.0754,0,0.44,0,0.4404,0,0,0.0024,0.9996
475,1976,0.08166,0.07624,0,0.44444,0,0.44304,0,0,0.00242,0.9948
475,1977,0.08302,0.07708,0,0.44888,0,0.44568,0,0,0.00244,0.99
475,1978,0.08438,0.07792,0,0.45332,0,0.44832,0,0,0.00246,0.9852000000000001
475,1979,0.08574,0.07876,0,0.45776,0,0.45096,0,0,0.00248,0.9804
475,1980,0.0871,0.0796,0,0.4622,0,0.4536,0,0,0.0025,0.9756
475,1981,0.08972,0.08064,0,0.4594,0,0.4627,0,0,0.0024000000000000002,0.98032
475,1982,0.09233999999999999,0.08168,0,0.4566,0,0.4718,0,0,0.0023,0.98504
475,1983,0.09496,0.08272,0,0.4538,0,0.4809,0,0,0.0022,0.98976
475,1984,0.09758,0.08376,0,0.451,0,0.49,0,0,0.0021,0.99448
475,1985,0.1002,0.0848,0,0.4482,0,0.4991,0,0,0.002,0.9992
475,1986,0.10242,0.08676,0,0.45016,0,0.4885,2e-5,0,0.00202,0.99836
475,1987,0.10464,0.08872000000000001,0,0.45212,0,0.4779,4e-5,0,0.00204,0.99752
475,1988,0.10686,0.09068,0,0.45408,0,0.4673,6e-5,0,0.0020599999999999998,0.99668
475,1989,0.10908,0.09264,0,0.45604,0,0.4567,8e-5,0,0.00208,0.99584
475,1990,0.1113,0.0946,0,0.458,0,0.4461,1e-4,0,0.0021,0.995
475,1991,0.1088,0.0955,4e-5,0.45178,0,0.45062,8e-5,0,0.00214,0.99562
475,1992,0.10629999999999999,0.0964,8e-5,0.44556,0,0.45514,6e-5,0,0.00218,0.99624
475,1993,0.1038,0.0973,1.2e-4,0.43934,0,0.45966,4e-5,0,0.0022199999999999998,0.99686
475,1994,0.1013,0.0982,1.6e-4,0.43312,0,0.46418,1.9999999999999998e-5,0,0.00226,0.99748
475,1995,0.0988,0.0991,2e-4,0.4269,0,0.4687,0,0,0.0023,0.9981
475,1996,0.10204,0.09928,2.2e-4,0.42362,0,0.47496,0,0,0.00236,0.99838
475,1997,0.10528,0.09945999999999999,2.4e-4,0.42034,0,0.48122,0,0,0.00242,0.99866
475,1998,0.10852,0.09964,2.6e-4,0.41706,0,0.48748,0,0,0.00248,0.99894
475,1999,0.11176,0.09982,2.8e-4,0.41378,0,0.49374,0,0,0.0025399999999999997,0.99922
475,2000,0.115,0.1,3e-4,0.4105,0,0.5,0,0,0.0026,0.9995
475,2001,0.116,0.10200000000000001,2.8e-4,0.41259999999999997,0,0.499,2e-5,0,0.00266,0.99914
475,2002,0.117,0.10400000000000001,2.6e-4,0.41469999999999996,0,0.498,4e-5,0,0.0027199999999999998,0.99878
475,2003,0.118,0.106,2.4e-4,0.4168,0,0.497,6e-5,0,0.00278,0.9984200000000001
475,2004,0.119,0.108,2.1999999999999998e-4,0.4189,0,0.496,8e-5,0,0.0028399999999999996,0.9980600000000001
475,2005,0.12,0.11,2e-4,0.421,0,0.495,1e-4,0,0.0029,0.9977
475,2006,0.11993999999999999,0.10994,2e-4,0.4208,0,0.4976,1e-4,0,0.00294,0.9978
475,2007,0.11988,0.10988,2e-4,0.4206,0,0.5002,1e-4,0,0.00298,0.9979
475,2008,0.11982,0.10982,2e-4,0.4204,0,0.5028,1e-4,0,0.0030199999999999997,0.998
475,2009,0.11976,0.10976000000000001,2e-4,0.42019999999999996,0,0.5054,1e-4,0,0.00306,0.9981
475,2010,0.1197,0.1097,2e-4,0.42,0,0.508,1e-4,0,0.0031,0.9982
475,2011,0.1197,0.1097,2e-4,0.42,0,0.508,1e-4,0,0.0031,0.9982
475,2012,0.1197,0.1097,2e-4,0.42,0,0.508,1e-4,0,0.0031,0.9982
475,2013,0.1197,0.1097,2e-4,0.42,0,0.508,1e-4,0,0.0031,0.9982
475,2014,0.1197,0.1097,2e-4,0.42,0,0.508,1e-4,0,0.0031,0.9982
475,2015,0.1197,0.1097,2e-4,0.42,0,0.508,1e-4,0,0.0031,0.9982
475,2016,0.1197,0.1097,2e-4,0.42,0,0.508,1e-4,0,0.0031,0.9982
481,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,1960,0.07,0.3103,0,0.59,0,0.0049,0,0,0,0.986
481,1961,0.07764,0.32616,0,0.6069,0,0.00522,0,0,0,0.97782
481,1962,0.08528000000000001,0.34202,0,0.6238,0,0.00554,0,0,0,0.9696400000000001
481,1963,0.09292,0.35788000000000003,0,0.6406999999999999,0,0.00586,0,0,0,0.96146
481,1964,0.10056000000000001,0.37374,0,0.6576,0,0.00618,0,0,0,0.95328
481,1965,0.1082,0.3896,0,0.6745,0,0.0065,0,0,0,0.9451
481,1966,0.11660000000000001,0.40922000000000003,0,0.68334,0,0.006699999999999999,0,0,0,0.91954
481,1967,0.125,0.42884,0,0.69218,0,0.0069,0,0,0,0.89398
481,1968,0.1334,0.44846,0,0.70102,0,0.0070999999999999995,0,0,0,0.8684200000000001
481,1969,0.1418,0.46808000000000005,0,0.70986,0,0.0073,0,0,0,0.84286
481,1970,0.1502,0.4877,0,0.7187,0,0.0075,0,0,0,0.8173
481,1971,0.15198,0.49310000000000004,0,0.7341,0,0.00766,0,0,6.000000000000001e-4,0.8269
481,1972,0.15376,0.49850000000000005,0,0.7494999999999999,0,0.00782,0,0,0.0012000000000000001,0.8365
481,1973,0.15553999999999998,0.5039,0,0.7649,0,0.00798,0,0,0.0018,0.8461
481,1974,0.15732,0.5093000000000001,0,0.7803,0,0.00814,0,0,0.0024000000000000002,0.8557
481,1975,0.1591,0.5147,0,0.7957,0,0.0083,0,0,0.003,0.8653
481,1976,0.15658,0.51266,0,0.78852,0,0.00838,0,0,0.0034200000000000003,0.85368
481,1977,0.15406,0.51062,0,0.78134,0,0.00846,0,0,0.00384,0.84206
481,1978,0.15153999999999998,0.50858,0,0.77416,0,0.008539999999999999,0,0,0.00426,0.83044
481,1979,0.14901999999999999,0.50654,0,0.76698,0,0.00862,0,0,0.00468,0.81882
481,1980,0.1465,0.5045,0,0.7598,0,0.0087,0,0,0.0051,0.8072
481,1981,0.1532,0.50322,0,0.77858,0,0.00902,0,0,0.00538,0.82668
481,1982,0.1599,0.5019399999999999,0,0.7973600000000001,0,0.00934,0,0,0.00566,0.84616
481,1983,0.1666,0.50066,0,0.81614,0,0.00966,0,0,0.00594,0.86564
481,1984,0.1733,0.49938,0,0.83492,0,0.00998,0,0,0.00622,0.88512
481,1985,0.18,0.4981,0,0.8537,0,0.0103,0,0,0.0065,0.9046
481,1986,0.18144,0.5062,0,0.8555,0,0.016800000000000002,0,0,0.006699999999999999,0.91298
481,1987,0.18288,0.5143,0,0.8573000000000001,0,0.0233,0,0,0.0069,0.92136
481,1988,0.18432,0.5224,0,0.8591,0,0.0298,0,0,0.0070999999999999995,0.92974
481,1989,0.18576,0.5305,0,0.8609,0,0.0363,0,0,0.0073,0.93812
481,1990,0.1872,0.5386,0,0.8627,0,0.0428,0,0,0.0075,0.9465
481,1991,0.18198,0.5388,0,0.86616,0,0.04904,0,0,0.00822,0.95688
481,1992,0.17676,0.5389999999999999,0,0.8696200000000001,0,0.055279999999999996,0,0,0.00894,0.96726
481,1993,0.17154,0.5392,0,0.87308,0,0.06151999999999999,0,0,0.00966,0.97764
481,1994,0.16632,0.5394,0,0.87654,0,0.06776,0,0,0.01038,0.98802
481,1995,0.1611,0.5396,0,0.88,0,0.074,0,0,0.0111,0.9984
481,1996,0.16126,0.5212,0,0.85676,0,0.0832,0,0,0.011640000000000001,0.99832
481,1997,0.16141999999999998,0.5028,0,0.83352,0,0.0924,0,0,0.01218,0.99824
481,1998,0.16158,0.4844,0,0.81028,0,0.1016,0,0,0.01272,0.9981599999999999
481,1999,0.16174,0.46599999999999997,0,0.78704,0,0.1108,0,0,0.013260000000000001,0.99808
481,2000,0.1619,0.4476,0,0.7638,0,0.12,0,0,0.0138,0.998
481,2001,0.15838,0.44688,0,0.7577400000000001,0,0.12,0,0,0.013859999999999999,0.99082
481,2002,0.15486,0.44616,0,0.75168,0,0.12,0,0,0.01392,0.98364
481,2003,0.15134,0.44544,0,0.7456200000000001,0,0.12,0,0,0.01398,0.97646
481,2004,0.14782,0.44472,0,0.73956,0,0.12,0,0,0.01404,0.9692799999999999
481,2005,0.1443,0.444,0,0.7335,0,0.12,0,0,0.0141,0.9621
481,2006,0.14370000000000002,0.44532,0,0.73624,0,0.126,0,0,0.01448,0.9691799999999999
481,2007,0.1431,0.44664,0,0.73898,0,0.132,0,0,0.01486,0.97626
481,2008,0.14250000000000002,0.44796,0,0.74172,0,0.13799999999999998,0,0,0.01524,0.98334
481,2009,0.1419,0.44928,0,0.74446,0,0.144,0,0,0.01562,0.9904200000000001
481,2010,0.1413,0.4506,0,0.7472,0,0.15,0,0,0.016,0.9975
481,2011,0.1413,0.4506,0,0.7472,0,0.15,0,0,0.016,0.9975
481,2012,0.1413,0.4506,0,0.7472,0,0.15,0,0,0.016,0.9975
481,2013,0.1413,0.4506,0,0.7472,0,0.15,0,0,0.016,0.9975
481,2014,0.1413,0.4506,0,0.7472,0,0.15,0,0,0.016,0.9975
481,2015,0.1413,0.4506,0,0.7472,0,0.15,0,0,0.016,0.9975
481,2016,0.1413,0.4506,0,0.7472,0,0.15,0,0,0.016,0.9975
482,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,1960,0.0954,0.1154,0,0.4394,0,0.04,0,0,6e-4,0.9823
482,1961,0.09308,0.11676,0,0.44216,0,0.03898,0,0,6.799999999999999e-4,0.9816199999999999
482,1962,0.09076,0.11812,0,0.44492,0,0.03796,0,0,7.6e-4,0.9809399999999999
482,1963,0.08844,0.11948,0,0.44768,0,0.03694,0,0,8.4e-4,0.98026
482,1964,0.08612,0.12084,0,0.45044,0,0.03592,0,0,9.2e-4,0.97958
482,1965,0.0838,0.1222,0,0.4532,0,0.0349,0,0,0.001,0.9789
482,1966,0.08889999999999999,0.12456,0,0.45982,0,0.03732,0,0,0.00104,0.96398
482,1967,0.094,0.12692,0,0.46644,0,0.03974,0,0,0.00108,0.94906
482,1968,0.0991,0.12928,0,0.47306,0,0.04216,0,0,0.00112,0.93414
482,1969,0.1042,0.13164,0,0.47968,0,0.04458,0,0,0.00116,0.91922
482,1970,0.1093,0.134,0,0.4863,0,0.047,0,0,0.0012,0.9043
482,1971,0.11521999999999999,0.13826,0,0.4982,0,0.05012,0,0,9.599999999999999e-4,0.91112
482,1972,0.12114,0.14252,0,0.5101,0,0.05324,0,0,7.199999999999999e-4,0.91794
482,1973,0.12706,0.14678,0,0.522,0,0.05636,0,0,4.7999999999999996e-4,0.92476
482,1974,0.13298,0.15104,0,0.5338999999999999,0,0.059480000000000005,0,0,2.3999999999999998e-4,0.93158
482,1975,0.1389,0.1553,0,0.5458,0,0.0626,0,0,0,0.9384
482,1976,0.14912,0.16241999999999998,0,0.5575,0,0.06466000000000001,0,0,0.0011,0.93286
482,1977,0.15934,0.16954,0,0.5691999999999999,0,0.06672,0,0,0.0022,0.92732
482,1978,0.16956,0.17665999999999998,0,0.5809,0,0.06878000000000001,0,0,0.0032999999999999995,0.9217799999999999
482,1979,0.17978,0.18378,0,0.5925999999999999,0,0.07084,0,0,0.0044,0.9162399999999999
482,1980,0.19,0.1909,0,0.6043,0,0.0729,0,0,0.0055,0.9107
482,1981,0.188,0.18996,0,0.61208,0,0.07432000000000001,0,0,0.0057599999999999995,0.9231199999999999
482,1982,0.186,0.18902,0,0.61986,0,0.07574,0,0,0.006019999999999999,0.9355399999999999
482,1983,0.184,0.18808,0,0.62764,0,0.07716,0,0,0.00628,0.94796
482,1984,0.182,0.18714,0,0.63542,0,0.07858,0,0,0.00654,0.96038
482,1985,0.18,0.1862,0,0.6432,0,0.08,0,0,0.0068,0.9728
482,1986,0.17157999999999998,0.1831,0,0.64108,0,0.09506,0,0,0.00702,0.9723
482,1987,0.16316,0.18,0,0.63896,0,0.11012,0,0,0.00724,0.9718
482,1988,0.15474,0.1769,0,0.6368400000000001,0,0.12517999999999999,0,0,0.0074600000000000005,0.9713
482,1989,0.14632,0.17379999999999998,0,0.6347200000000001,0,0.14024,0,0,0.007680000000000001,0.9708
482,1990,0.1379,0.1707,0,0.6326,0,0.1553,0,0,0.0079,0.9703
482,1991,0.14576,0.17256,0,0.63802,0,0.15424,0,0,0.0078000000000000005,0.97616
482,1992,0.15362,0.17442,0,0.64344,0,0.15317999999999998,0,0,0.0077,0.98202
482,1993,0.16147999999999998,0.17628,0,0.64886,0,0.15212,0,0,0.007600000000000001,0.9878800000000001
482,1994,0.16934,0.17814,0,0.65428,0,0.15106,0,0,0.007500000000000001,0.9937400000000001
482,1995,0.1772,0.18,0,0.6597,0,0.15,0,0,0.0074,0.9996
482,1996,0.1762,0.1877,0,0.61974,0,0.15128,0,0,0.0084,0.9958
482,1997,0.1752,0.1954,0,0.57978,0,0.15256,0,0,0.0094,0.992
482,1998,0.1742,0.2031,0,0.53982,0,0.15384,0,0,0.0104,0.9882000000000001
482,1999,0.1732,0.2108,0,0.49985999999999997,0,0.15512,0,0,0.0114,0.9844
482,2000,0.1722,0.2185,0,0.4599,0,0.1564,0,0,0.0124,0.9806
482,2001,0.1746,0.22156,0,0.46631999999999996,0,0.15512,0,0,0.012459999999999999,0.98384
482,2002,0.177,0.22462000000000001,0,0.47274,0,0.15384,0,0,0.01252,0.9870800000000001
482,2003,0.1794,0.22768,0,0.47916,0,0.15256,0,0,0.01258,0.99032
482,2004,0.1818,0.23074,0,0.48558,0,0.15128,0,0,0.01264,0.99356
482,2005,0.1842,0.2338,0,0.492,0,0.15,0,0,0.0127,0.9968
482,2006,0.1842,0.2338,0,0.492,0,0.15,0,0,0.01264,0.99678
482,2007,0.1842,0.2338,0,0.492,0,0.15,0,0,0.01258,0.99676
482,2008,0.1842,0.2338,0,0.492,0,0.15,0,0,0.01252,0.9967400000000001
482,2009,0.1842,0.2338,0,0.492,0,0.15,0,0,0.012459999999999999,0.99672
482,2010,0.1842,0.2338,0,0.492,0,0.15,0,0,0.0124,0.9967
482,2011,0.1842,0.2338,0,0.492,0,0.15,0,0,0.0124,0.9967
482,2012,0.1842,0.2338,0,0.492,0,0.15,0,0,0.0124,0.9967
482,2013,0.1842,0.2338,0,0.492,0,0.15,0,0,0.0124,0.9967
482,2014,0.1842,0.2338,0,0.492,0,0.15,0,0,0.0124,0.9967
482,2015,0.1842,0.2338,0,0.492,0,0.15,0,0,0.0124,0.9967
482,2016,0.1842,0.2338,0,0.492,0,0.15,0,0,0.0124,0.9967
483,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,1960,0.02,0.0324,0,0.1243,0,0.5711,0,0,2e-4,0.9979
483,1961,0.02238,0.034519999999999995,0,0.13198,0,0.56564,0,0,2e-4,0.99346
483,1962,0.02476,0.03664,0,0.13966,0,0.56018,0,0,2e-4,0.98902
483,1963,0.027139999999999997,0.038759999999999996,0,0.14734,0,0.55472,0,0,2e-4,0.98458
483,1964,0.029519999999999998,0.04088,0,0.15502000000000002,0,0.54926,0,0,2e-4,0.98014
483,1965,0.0319,0.043,0,0.1627,0,0.5438,0,0,2e-4,0.9757
483,1966,0.03704,0.0465,0,0.17578000000000002,0,0.53438,0,0,2.2e-4,0.97946
483,1967,0.042179999999999995,0.049999999999999996,0,0.18886,0,0.52496,0,0,2.4e-4,0.98322
483,1968,0.04732,0.0535,0,0.20194,0,0.51554,0,0,2.6e-4,0.9869800000000001
483,1969,0.05246,0.056999999999999995,0,0.21502,0,0.50612,0,0,2.8e-4,0.9907400000000001
483,1970,0.0576,0.0605,0,0.2281,0,0.4967,0,0,3e-4,0.9945
483,1971,0.061059999999999996,0.06292,0,0.23782,0,0.49106,0,0,3e-4,0.99302
483,1972,0.06452,0.06534,0,0.24754,0,0.48542,0,0,3e-4,0.99154
483,1973,0.06798,0.06776,0,0.25726,0,0.47978,0,0,3e-4,0.99006
483,1974,0.07144,0.07017999999999999,0,0.26698,0,0.47414,0,0,3e-4,0.98858
483,1975,0.0749,0.0726,0,0.2767,0,0.4685,0,0,3e-4,0.9871
483,1976,0.07754,0.07466,0,0.2873,0,0.46272,2e-5,0,3.1999999999999997e-4,0.98952
483,1977,0.08018,0.07672,0,0.2979,0,0.45694,4e-5,0,3.4e-4,0.9919399999999999
483,1978,0.08281999999999999,0.07878,0,0.3085,0,0.45116,6e-5,0,3.5999999999999997e-4,0.99436
483,1979,0.08546,0.08084,0,0.3191,0,0.44538,8e-5,0,3.8e-4,0.99678
483,1980,0.0881,0.0829,0,0.3297,0,0.4396,1e-4,0,4e-4,0.9992
483,1981,0.08998,0.08108,0,0.32976,0,0.43968,1e-4,0,4.4e-4,0.99874
483,1982,0.09186,0.07926,0,0.32982,0,0.43976,1e-4,0,4.8e-4,0.99828
483,1983,0.09374,0.07744000000000001,0,0.32988,0,0.43984,1e-4,0,5.2e-4,0.99782
483,1984,0.09562,0.07562,0,0.32994,0,0.43992,1e-4,0,5.6e-4,0.99736
483,1985,0.0975,0.0738,0,0.33,0,0.44,1e-4,0,6e-4,0.9969
483,1986,0.09858,0.07206,0,0.32758000000000004,0,0.446,1e-4,0,6.2e-4,0.99724
483,1987,0.09966,0.07032000000000001,0,0.32516,0,0.452,1e-4,0,6.399999999999999e-4,0.99758
483,1988,0.10074000000000001,0.06858,0,0.32274,0,0.45799999999999996,1e-4,0,6.6e-4,0.99792
483,1989,0.10182000000000001,0.06684000000000001,0,0.32032,0,0.46399999999999997,1e-4,0,6.8e-4,0.99826
483,1990,0.1029,0.0651,0,0.3179,0,0.47,1e-4,0,7e-4,0.9986
483,1991,0.10428,0.07386000000000001,0,0.31606,0,0.476,1e-4,0,7.4e-4,0.99872
483,1992,0.10566,0.08262,0,0.31422,0,0.482,1e-4,0,7.8e-4,0.9988400000000001
483,1993,0.10704,0.09138,0,0.31238,0,0.488,1e-4,0,8.2e-4,0.99896
483,1994,0.10842,0.10014,0,0.31054,0,0.494,1e-4,0,8.6e-4,0.99908
483,1995,0.1098,0.1089,0,0.3087,0,0.5,1e-4,0,9e-4,0.9992
483,1996,0.11184,0.11082,0,0.30641999999999997,0,0.50782,1e-4,0,0.00104,0.99746
483,1997,0.11388,0.11273999999999999,0,0.30413999999999997,0,0.51564,1e-4,0,0.00118,0.99572
483,1998,0.11592,0.11466,0,0.30186,0,0.52346,1e-4,0,0.00132,0.99398
483,1999,0.11796,0.11657999999999999,0,0.29958,0,0.53128,1e-4,0,0.00146,0.99224
483,2000,0.12,0.1185,0,0.2973,0,0.5391,1e-4,0,0.0016,0.9905
483,2001,0.1231,0.12206,0,0.30384,0,0.54168,1.2e-4,0,0.00168,0.99188
483,2002,0.1262,0.12562,0,0.31038,0,0.5442600000000001,1.4000000000000001e-4,0,0.00176,0.99326
483,2003,0.1293,0.12918,0,0.31692000000000004,0,0.54684,1.6e-4,0,0.00184,0.99464
483,2004,0.13240000000000002,0.13274,0,0.32346,0,0.54942,1.8e-4,0,0.00192,0.99602
483,2005,0.1355,0.1363,0,0.33,0,0.552,2e-4,0,0.002,0.9974
483,2006,0.1355,0.1383,0,0.332,0,0.552,2e-4,0,0.0021,0.99732
483,2007,0.1355,0.1403,0,0.334,0,0.552,2e-4,0,0.0022,0.99724
483,2008,0.1355,0.1423,0,0.336,0,0.552,2e-4,0,0.0023,0.9971599999999999
483,2009,0.1355,0.1443,0,0.338,0,0.552,2e-4,0,0.0024000000000000002,0.99708
483,2010,0.1355,0.1463,0,0.34,0,0.552,2e-4,0,0.0025,0.997
483,2011,0.1355,0.1463,0,0.34,0,0.552,2e-4,0,0.0025,0.997
483,2012,0.1355,0.1463,0,0.34,0,0.552,2e-4,0,0.0025,0.997
483,2013,0.1355,0.1463,0,0.34,0,0.552,2e-4,0,0.0025,0.997
483,2014,0.1355,0.1463,0,0.34,0,0.552,2e-4,0,0.0025,0.997
483,2015,0.1355,0.1463,0,0.34,0,0.552,2e-4,0,0.0025,0.997
483,2016,0.1355,0.1463,0,0.34,0,0.552,2e-4,0,0.0025,0.997
484,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,1960,0.12,0.29,0,0.88,0,0.0039,0,0,0.002,0.9965
